id,recorded_at,created_at,length,published_at,title,broadcast_type,views
50730559,2016-02-26T04:40:54Z,2016-02-26T04:41:15Z,6229,2016-02-26T04:41:14.653733Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,201
50765178,2016-02-26T06:29:11Z,2016-02-26T06:29:30Z,130180,2016-02-26T06:29:30.086809Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,394
51146626,2016-02-27T18:40:03Z,2016-02-27T18:40:24Z,172798,2016-02-27T18:40:24.154146Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,487
51555394,2016-02-29T18:42:58Z,2016-02-29T18:43:20Z,172715,2016-02-29T18:43:19.731507Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,663
51936643,2016-03-02T18:43:10Z,2016-03-02T18:43:31Z,172798,2016-03-02T18:43:31.171263Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,292
52322100,2016-03-04T18:44:42Z,2016-03-04T18:45:03Z,172798,2016-03-04T18:45:03.455977Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,388
52781998,2016-03-06T18:46:47Z,2016-03-06T18:47:08Z,168992,2016-03-06T18:47:07.980879Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,417
53178885,2016-03-08T17:45:00Z,2016-03-08T17:45:21Z,172797,2016-03-08T17:45:21.028969Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,320
53575465,2016-03-10T17:47:43Z,2016-03-10T17:48:04Z,172727,2016-03-10T17:48:04.445725Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,222
54006114,2016-03-12T17:48:06Z,2016-03-12T17:48:27Z,172798,2016-03-12T17:48:27.370384Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,353
54423471,2016-03-14T17:49:41Z,2016-03-14T17:50:02Z,172797,2016-03-14T17:50:01.665859Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,928
54799722,2016-03-16T17:52:51Z,2016-03-16T17:53:11Z,153,2016-03-16T17:53:11.412713Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,277
54800205,2016-03-16T17:55:45Z,2016-03-16T17:56:06Z,117430,2016-03-16T17:56:05.802129Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,512
55074850,2016-03-18T02:33:29Z,2016-03-18T02:33:49Z,515,2016-03-18T02:33:49.337481Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,152
55076099,2016-03-18T02:42:21Z,2016-03-18T02:42:41Z,172799,2016-03-18T02:42:40.610965Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,5510
55489741,2016-03-20T02:46:04Z,2016-03-20T02:46:25Z,172668,2016-03-20T02:46:24.839885Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,288
55886126,2016-03-22T02:47:19Z,2016-03-22T02:47:38Z,172688,2016-03-22T02:47:38.137134Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,197
56268764,2016-03-24T02:47:33Z,2016-03-24T02:47:52Z,99230,2016-03-24T02:47:52.023124Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,387
56490242,2016-03-25T06:25:02Z,2016-03-25T06:25:23Z,29614,2016-03-25T06:25:22.74492Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,201
56540867,2016-03-25T14:39:06Z,2016-03-25T14:39:26Z,172799,2016-03-25T14:39:25.934473Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,205
56979428,2016-03-27T14:41:50Z,2016-03-27T14:42:10Z,172727,2016-03-27T14:42:10.47514Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,260
57382182,2016-03-29T14:41:42Z,2016-03-29T14:42:04Z,5635,2016-03-29T14:42:03.76292Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,39
57395335,2016-03-29T16:17:44Z,2016-03-29T16:18:04Z,43110,2016-03-29T16:18:03.968529Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,76
57524297,2016-03-30T04:17:34Z,2016-03-30T04:17:55Z,13782,2016-03-30T04:17:55.160119Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,25
57544555,2016-03-30T08:07:33Z,2016-03-30T08:07:52Z,278,2016-03-30T08:07:52.492831Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,34
57544942,2016-03-30T08:12:35Z,2016-03-30T08:12:55Z,755,2016-03-30T08:12:54.55539Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,18
57545935,2016-03-30T08:26:43Z,2016-03-30T08:27:03Z,303,2016-03-30T08:27:03.396792Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,33
57546364,2016-03-30T08:33:03Z,2016-03-30T08:33:24Z,9962,2016-03-30T08:33:23.653073Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,87
57559009,2016-03-30T11:19:31Z,2016-03-30T11:19:50Z,172800,2016-03-30T11:19:49.860244Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,190
57946447,2016-04-01T11:21:04Z,2016-04-01T11:21:24Z,147509,2016-04-01T11:21:23.86941Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,347
58322890,2016-04-03T04:22:16Z,2016-04-03T04:22:36Z,55039,2016-04-03T04:22:36.304436Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,79
58448081,2016-04-03T19:42:44Z,2016-04-03T19:43:04Z,172800,2016-04-03T19:43:04.139116Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,101
58811117,2016-04-05T19:46:08Z,2016-04-05T19:46:30Z,172687,2016-04-05T19:46:29.568103Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,100
59179330,2016-04-07T19:47:03Z,2016-04-07T19:47:23Z,172727,2016-04-07T19:47:23.19943Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,247
59589327,2016-04-09T19:49:20Z,2016-04-09T19:49:41Z,172713,2016-04-09T19:49:40.994736Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,242
59986566,2016-04-11T19:50:00Z,2016-04-11T19:50:21Z,172798,2016-04-11T19:50:20.998214Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,1032
60389133,2016-04-13T19:53:18Z,2016-04-13T19:53:38Z,82464,2016-04-13T19:53:38.399686Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,112
60565574,2016-04-14T18:48:32Z,2016-04-14T18:48:54Z,5652,2016-04-14T18:48:53.643098Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,134
60584385,2016-04-14T20:24:39Z,2016-04-14T20:25:00Z,163556,2016-04-14T20:24:59.972063Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,423
60994702,2016-04-16T17:53:06Z,2016-04-16T17:53:26Z,9202,2016-04-16T17:53:26.008148Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,168
61029226,2016-04-16T20:26:57Z,2016-04-16T20:27:17Z,5304,2016-04-16T20:27:16.775973Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,309
61065046,2016-04-16T23:34:52Z,2016-04-16T23:35:34Z,172797,2016-04-16T23:35:33.941842Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,627
61467804,2016-04-18T23:38:03Z,2016-04-18T23:38:23Z,7675,2016-04-18T23:38:22.786483Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,33
61489949,2016-04-19T01:47:58Z,2016-04-19T01:48:18Z,12065,2016-04-19T01:48:17.614458Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,27
61517460,2016-04-19T05:11:29Z,2016-04-19T05:11:49Z,28226,2016-04-19T05:11:49.004539Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,72
61556008,2016-04-19T13:02:25Z,2016-04-19T13:02:45Z,172799,2016-04-19T13:02:44.530747Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,62
61929074,2016-04-21T13:03:59Z,2016-04-21T13:04:20Z,172797,2016-04-21T13:04:20.078582Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,50
62326253,2016-04-23T13:05:32Z,2016-04-23T13:05:51Z,172799,2016-04-23T13:05:51.034342Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,85
62726688,2016-04-25T13:07:05Z,2016-04-25T13:07:24Z,172799,2016-04-25T13:07:24.385975Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,70
63115562,2016-04-27T13:10:16Z,2016-04-27T13:10:36Z,172670,2016-04-27T13:10:35.761901Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,81
63488396,2016-04-29T13:09:41Z,2016-04-29T13:10:01Z,172799,2016-04-29T13:10:00.615916Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,44
63914466,2016-05-01T13:11:47Z,2016-05-01T13:12:07Z,172797,2016-05-01T13:12:07.410856Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,44
64303197,2016-05-03T13:15:03Z,2016-05-03T13:15:24Z,22,2016-05-03T13:15:24.065422Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,13
64303435,2016-05-03T13:17:07Z,2016-05-03T13:17:28Z,172570,2016-05-03T13:17:28.162999Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,138
64696285,2016-05-05T13:16:40Z,2016-05-05T13:17:00Z,172692,2016-05-05T13:16:59.812082Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,53
65080483,2016-05-07T13:18:26Z,2016-05-07T13:18:53Z,172711,2016-05-07T13:18:53.37686Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,48
65456626,2016-05-09T13:19:55Z,2016-05-09T13:20:15Z,172714,2016-05-09T13:20:15.188673Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,31
65809385,2016-05-11T13:20:37Z,2016-05-11T13:20:57Z,27871,2016-05-11T13:20:57.389835Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,22
65879449,2016-05-11T21:05:32Z,2016-05-11T21:05:52Z,28743,2016-05-11T21:05:51.943605Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,17
65946960,2016-05-12T05:05:19Z,2016-05-12T05:05:39Z,172799,2016-05-12T05:05:38.606886Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,43
66323218,2016-05-14T05:07:24Z,2016-05-14T05:07:43Z,65248,2016-05-14T05:07:43.425351Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,29
66480934,2016-05-14T23:16:51Z,2016-05-14T23:17:12Z,6316,2016-05-14T23:17:11.664823Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,23
66498553,2016-05-15T01:02:37Z,2016-05-15T01:02:57Z,172699,2016-05-15T01:02:56.934815Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,66
66893055,2016-05-17T01:04:11Z,2016-05-17T01:04:31Z,172800,2016-05-17T01:04:30.790593Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,39
67261860,2016-05-19T01:05:47Z,2016-05-19T01:06:07Z,172796,2016-05-19T01:06:06.671706Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,25
67640802,2016-05-21T01:07:18Z,2016-05-21T01:07:38Z,172799,2016-05-21T01:07:37.919844Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,158
68052720,2016-05-23T01:09:23Z,2016-05-23T01:09:42Z,172798,2016-05-23T01:09:42.466286Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,42
68444258,2016-05-25T01:12:15Z,2016-05-25T01:12:36Z,172688,2016-05-25T01:12:35.966982Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,39
68824354,2016-05-27T01:13:11Z,2016-05-27T01:13:31Z,161626,2016-05-27T01:13:31.196209Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,52
69200043,2016-05-28T22:08:57Z,2016-05-28T22:09:17Z,10399,2016-05-28T22:09:17.320899Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,25
69227604,2016-05-29T01:02:46Z,2016-05-29T01:03:07Z,45779,2016-05-29T01:03:07.225749Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,21
69314833,2016-05-29T13:46:41Z,2016-05-29T13:47:01Z,172799,2016-05-29T13:47:01.185056Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,58
69699575,2016-05-31T13:49:11Z,2016-05-31T13:49:31Z,95833,2016-05-31T13:49:30.605413Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,37
69913539,2016-06-01T16:26:55Z,2016-06-01T16:27:16Z,85106,2016-06-01T16:27:16.267622Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,36
70099247,2016-06-02T16:05:53Z,2016-06-02T16:06:13Z,58635,2016-06-02T16:06:12.905744Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,26
70241270,2016-06-03T08:28:27Z,2016-06-03T08:28:46Z,172799,2016-06-03T08:28:46.281981Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,51
70653866,2016-06-05T08:30:00Z,2016-06-05T08:30:20Z,172800,2016-06-05T08:30:19.8053Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,59
71040532,2016-06-07T08:31:34Z,2016-06-07T08:31:53Z,172799,2016-06-07T08:31:53.278244Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,62
71422603,2016-06-09T08:33:07Z,2016-06-09T08:33:28Z,172797,2016-06-09T08:33:28.17931Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,67
71791769,2016-06-11T08:34:41Z,2016-06-11T08:35:01Z,172799,2016-06-11T08:35:01Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,67
72175854,2016-06-13T08:36:15Z,2016-06-13T08:36:35Z,172799,2016-06-13T08:36:35Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,152
72540511,2016-06-15T08:37:49Z,2016-06-15T08:38:09Z,83046,2016-06-15T08:38:09Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,409
72731257,2016-06-16T09:56:18Z,2016-06-16T09:56:38Z,172799,2016-06-16T09:56:38Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,369
73107114,2016-06-18T09:57:51Z,2016-06-18T09:58:11Z,52963,2016-06-18T09:58:11Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,101
73236589,2016-06-19T00:48:25Z,2016-06-19T00:48:45Z,42841,2016-06-19T00:48:45Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,129
73314910,2016-06-19T12:44:48Z,2016-06-19T12:45:10Z,172597,2016-06-19T12:45:10Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,324
73668272,2016-06-21T12:44:30Z,2016-06-21T12:44:51Z,97790,2016-06-21T12:44:51Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,282
73886824,2016-06-22T15:54:49Z,2016-06-22T15:55:09Z,172797,2016-06-22T15:55:09Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,253
74264639,2016-06-24T15:55:50Z,2016-06-24T15:56:10Z,172799,2016-06-24T15:56:10Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,701
74656675,2016-06-26T15:57:23Z,2016-06-26T15:57:43Z,172799,2016-06-26T15:57:43Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,255
75033389,2016-06-28T15:58:58Z,2016-06-28T15:59:19Z,172797,2016-06-28T15:59:19Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,90
75426451,2016-06-30T16:00:30Z,2016-06-30T16:00:50Z,34,2016-06-30T16:00:50Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,27
75426674,2016-06-30T16:01:43Z,2016-06-30T16:02:02Z,172795,2016-06-30T16:02:02Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,56
75818156,2016-07-02T16:03:12Z,2016-07-02T16:03:32Z,59002,2016-07-02T16:03:32Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,76
75958154,2016-07-03T08:36:25Z,2016-07-03T08:36:45Z,172796,2016-07-03T08:36:45Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,64
76325076,2016-07-05T08:37:57Z,2016-07-05T08:38:17Z,172798,2016-07-05T08:38:17Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,57
76704362,2016-07-07T08:39:00Z,2016-07-07T08:39:19Z,172799,2016-07-07T08:39:19Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,49
77075248,2016-07-09T08:40:02Z,2016-07-09T08:40:22Z,112350,2016-07-09T08:40:22Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,72
77302809,2016-07-10T15:54:38Z,2016-07-10T15:54:59Z,79037,2016-07-10T15:54:59Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,51
77458186,2016-07-11T13:53:12Z,2016-07-11T13:53:32Z,162117,2016-07-11T13:53:32Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,158
77815641,2016-07-13T12:17:51Z,2016-07-13T12:18:12Z,39880,2016-07-13T12:18:12Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,72
77913480,2016-07-13T23:22:54Z,2016-07-13T23:23:15Z,172796,2016-07-13T23:23:15Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,98
78263603,2016-07-15T23:24:08Z,2016-07-15T23:24:29Z,76678,2016-07-15T23:24:29Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,41
78417678,2016-07-16T20:43:50Z,2016-07-16T20:44:11Z,172798,2016-07-16T20:44:11Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,59
78759968,2016-07-18T20:44:55Z,2016-07-18T20:45:12Z,172800,2016-07-18T20:45:12Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,76
79111830,2016-07-20T20:46:31Z,2016-07-20T20:46:48Z,172797,2016-07-20T20:46:48Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,48
79456342,2016-07-22T20:48:05Z,2016-07-22T20:48:21Z,172798,2016-07-22T20:48:21Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,112
79805160,2016-07-24T20:49:07Z,2016-07-24T20:49:24Z,172798,2016-07-24T20:49:24Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,127
80149179,2016-07-26T20:50:42Z,2016-07-26T20:50:58Z,172797,2016-07-26T20:50:58Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,113
80507407,2016-07-28T20:52:14Z,2016-07-28T20:52:31Z,147205,2016-07-28T20:52:31Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,300
80803595,2016-07-30T13:46:31Z,2016-07-30T13:46:47Z,172800,2016-07-30T13:46:47Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,825
81159071,2016-08-01T13:48:04Z,2016-08-01T13:48:21Z,172800,2016-08-01T13:48:21Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,549
81530409,2016-08-03T13:51:16Z,2016-08-03T13:51:32Z,172702,2016-08-03T13:51:32Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,306
81899295,2016-08-05T13:50:41Z,2016-08-05T13:50:58Z,172800,2016-08-05T13:50:58Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,707
82259501,2016-08-07T13:52:14Z,2016-08-07T13:52:30Z,172800,2016-08-07T13:52:30Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,225
82614070,2016-08-09T13:53:47Z,2016-08-09T13:54:03Z,172800,2016-08-09T13:54:03Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,813
82990202,2016-08-11T13:55:26Z,2016-08-11T13:55:38Z,172799,2016-08-11T13:55:38Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,653
83377574,2016-08-13T13:56:54Z,2016-08-13T13:57:10Z,172800,2016-08-13T13:57:10Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,702
83749901,2016-08-15T13:57:56Z,2016-08-15T13:58:12Z,172800,2016-08-15T13:58:12Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,341
84117639,2016-08-17T13:58:58Z,2016-08-17T13:59:24Z,172801,2016-08-17T13:59:24Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,206
84482602,2016-08-19T14:10:53Z,2016-08-19T14:11:09Z,172800,2016-08-19T14:11:09Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,106
84877354,2016-08-21T14:14:03Z,2016-08-21T14:14:19Z,172704,2016-08-21T14:14:19Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,434
85246379,2016-08-23T14:14:00Z,2016-08-23T14:14:17Z,172800,2016-08-23T14:14:17Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,92
85613948,2016-08-25T14:15:34Z,2016-08-25T14:15:50Z,172800,2016-08-25T14:15:50Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,88
85988567,2016-08-27T14:16:05Z,2016-08-27T14:16:21Z,40,2016-08-27T14:16:21Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,86
86009385,2016-08-27T16:43:35Z,2016-08-27T16:43:51Z,172800,2016-08-27T16:43:51Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,67
86392604,2016-08-29T16:44:07Z,2016-08-29T16:44:24Z,172799,2016-08-29T16:44:24Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,174
86793800,2016-08-31T16:44:42Z,2016-08-31T16:44:58Z,172796,2016-08-31T16:44:58Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,36
87159507,2016-09-02T16:45:08Z,2016-09-02T16:45:25Z,172800,2016-09-02T16:45:25Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,75
87560654,2016-09-04T16:56:51Z,2016-09-04T16:57:08Z,172708,2016-09-04T16:57:08Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,57
87920538,2016-09-06T16:55:50Z,2016-09-06T16:56:07Z,12369,2016-09-06T16:56:07Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,17
87955656,2016-09-06T20:22:35Z,2016-09-06T20:22:51Z,21522,2016-09-06T20:22:51Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,11
88006629,2016-09-07T02:21:51Z,2016-09-07T02:22:08Z,14883,2016-09-07T02:22:08Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,30
88033680,2016-09-07T06:30:31Z,2016-09-07T06:30:47Z,172798,2016-09-07T06:30:47Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,34
88369442,2016-09-09T06:31:02Z,2016-09-09T06:31:18Z,9250,2016-09-09T06:31:18Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,39
88379439,2016-09-09T09:06:00Z,2016-09-09T09:06:17Z,172800,2016-09-09T09:06:17Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,63
88765417,2016-09-11T09:06:31Z,2016-09-11T09:06:48Z,169713,2016-09-11T09:06:48Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,80
89111818,2016-09-13T09:51:21Z,2016-09-13T09:51:37Z,172800,2016-09-13T09:51:37Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,44
89458269,2016-09-15T09:51:52Z,2016-09-15T09:52:08Z,101675,2016-09-15T09:52:08Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,35
89651278,2016-09-16T14:08:19Z,2016-09-16T14:08:35Z,172803,2016-09-16T14:08:35Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,61
90049018,2016-09-18T14:08:54Z,2016-09-18T14:09:10Z,172803,2016-09-18T14:09:10Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,43
90398053,2016-09-20T14:09:28Z,2016-09-20T14:09:44Z,172803,2016-09-20T14:09:44Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,49
90747565,2016-09-22T14:10:02Z,2016-09-22T14:10:19Z,172803,2016-09-22T14:10:19Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,37
91120470,2016-09-24T14:10:37Z,2016-09-24T14:10:54Z,172803,2016-09-24T14:10:54Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,51
91492759,2016-09-26T14:11:14Z,2016-09-26T14:11:31Z,172800,2016-09-26T14:11:31Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,49
91864222,2016-09-28T14:11:47Z,2016-09-28T14:12:04Z,172803,2016-09-28T14:12:04Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,40
92204372,2016-09-30T14:14:25Z,2016-09-30T14:14:42Z,172679,2016-09-30T14:14:42Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,52
92606043,2016-10-02T14:12:59Z,2016-10-02T14:13:15Z,172801,2016-10-02T14:13:15Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,86
92960098,2016-10-04T14:13:32Z,2016-10-04T14:13:48Z,139962,2016-10-04T14:13:48Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,47
93270510,2016-10-06T05:08:32Z,2016-10-06T05:08:50Z,7900,2016-10-06T05:08:50Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,35
93281093,2016-10-06T07:21:00Z,2016-10-06T07:21:17Z,172803,2016-10-06T07:21:17Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,149
93664624,2016-10-08T07:21:38Z,2016-10-08T07:21:54Z,172801,2016-10-08T07:21:54Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,1477
94076151,2016-10-10T07:22:11Z,2016-10-10T07:22:27Z,172803,2016-10-10T07:22:27Z,"Twitch Plays Pokemon (Enter moves via chat!!!)",archive,423
94453213,2016-10-12T07:22:46Z,2016-10-12T07:23:02Z,172803,2016-10-12T07:23:02Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,449
94830568,2016-10-14T07:23:21Z,2016-10-14T07:23:37Z,172803,2016-10-14T07:23:37Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,406
95270987,2016-10-16T07:23:57Z,2016-10-16T07:24:13Z,172801,2016-10-16T07:24:13Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,390
95662297,2016-10-18T07:24:29Z,2016-10-18T07:24:46Z,54879,2016-10-18T07:24:46Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,148
95784307,2016-10-18T22:41:54Z,2016-10-18T22:42:11Z,12353,2016-10-18T22:42:11Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,123
95819651,2016-10-19T02:08:30Z,2016-10-19T02:08:47Z,55546,2016-10-19T02:08:47Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,195
95916795,2016-10-19T17:35:06Z,2016-10-19T17:35:22Z,172803,2016-10-19T17:35:22Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,342
96297985,2016-10-21T17:35:41Z,2016-10-21T17:35:57Z,172803,2016-10-21T17:35:57Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,607
96736657,2016-10-23T17:36:16Z,2016-10-23T17:36:32Z,172802,2016-10-23T17:36:32Z,"Twitch Plays Pokemon (Enter buttons via chat!!!)",archive,441
